experiment,seed,epoch,train_loss,train_si_sdr,val_loss,val_si_sdr,lr
dsc24,42,99,5.927361432049009,-18.84165407816569,2.8682300806045533,-15.452485084533691,1.2464730973170658e-06
dsc24,42,100,7.610843341880375,-19.71656280093723,4.8682386636734005,-16.609163093566895,1e-06
dsc24,42,1,14.261669800016616,-18.42903110716078,9.414897918701172,-16.904607009887695,0.0009997535269026829
dsc24,42,2,11.475714365641275,-16.938548236423067,9.583443021774292,-15.896102142333984,0.0009990143508499217
dsc24,42,3,11.18289602332645,-17.704703341590033,8.258512783050538,-15.06239948272705,0.0009977832013192385
dsc24,42,4,11.441443252563477,-17.036400604248048,8.698852348327637,-10.526750183105468,0.0009960612933065818
dsc24,42,5,10.378456179300944,-15.66779793633355,6.51104702949524,-11.882022857666016,0.0009938503261272714
dsc24,42,6,11.04837253888448,-17.28368814786275,7.228287935256958,-12.357467365264892,0.00099115248173898
dsc24,42,7,11.955348263846503,-17.660661262936063,7.19903531074524,-12.680095863342284,0.0009879704225884043
dsc24,42,8,14.19159541858567,-21.11975647608439,9.627047491073608,-16.909259605407716,0.0009843072889837512
dsc24,42,9,10.880130916171604,-18.4033965004815,4.501020336151123,-10.651873970031739,0.000980166695995633
dsc24,42,10,10.347894530826144,-17.883495606316462,12.774900197982788,-21.397460746765137,0.0009755527298894294
dsc24,42,11,10.145496818754408,-19.015131929185657,9.14971432685852,-15.664128303527832,0.0009704699440926358
dsc24,42,12,8.852563309669495,-17.455558183458116,10.593541240692138,-18.769602012634277,0.0009649233547011817
dsc24,42,13,8.095234554343753,-16.656181822882758,3.045422077178955,-16.928100967407225,0.0009589184355291487
dsc24,42,14,9.88149139020178,-19.451804966396757,6.736546730995178,-18.52766990661621,0.000952461112706777
dsc24,42,15,9.059589207172394,-18.590627744462754,8.215497303009034,-22.481490707397462,0.00094555775883209
dsc24,42,16,10.535291794273588,-20.76468620300293,12.135654926300049,-22.069561576843263,0.0009382151866819101
dsc24,42,17,7.30773327615526,-17.375492593977185,4.73791024684906,-15.230926513671875,0.0009304406424884702
dsc24,42,18,8.899677056736417,-19.65634608798557,7.780964636802674,-16.90132865905762,0.000922241798788257
dsc24,42,19,9.404473548465305,-18.472722074720593,3.4310512065887453,-16.586149215698242,0.0009136267468501441
dsc24,42,20,7.457319777541691,-18.582245699564616,8.715040016174317,-19.87131118774414,0.0009046039886902867
dsc24,42,21,7.847882420486874,-17.70919744703505,7.4880146265029905,-17.24203395843506,0.0008951824286816577
dsc24,42,22,9.24432462586297,-18.739030032687715,7.735989797115326,-17.804822158813476,0.0008853713647665071
dsc24,42,23,9.607213280267185,-19.531523259480796,4.5130619764328,-17.449118614196777,0.0008751804792804149
dsc24,42,24,9.538355980316798,-20.21981167263455,2.7803519010543822,-16.782911491394042,0.0008646198293969954
dsc24,42,25,7.9274177385701075,-17.641792186101277,7.817294108867645,-16.682703018188477,0.0008536998372026807
dsc24,42,26,9.944237577915192,-20.045083491007485,6.076777911186218,-17.597679138183594,0.0008424312794113804
dsc24,42,27,10.648029592964384,-21.312960370381674,5.284761047363281,-16.32098503112793,0.0008308252767291644
dsc24,42,28,9.832347090376748,-20.588224114312066,4.909736156463623,-13.206421279907227,0.0008188932828794708
dsc24,42,29,6.882001289725304,-17.146090984344482,6.25273756980896,-19.86961784362793,0.0008066470732996621
dsc24,42,30,7.588196082247628,-18.15888607237074,4.136350321769714,-15.29710350036621,0.0007940987335200907
dsc24,42,31,9.538394289546543,-18.814633295271133,5.363259053230285,-14.053598213195801,0.0007812606472371396
dsc24,42,32,9.23985136018859,-19.06449909210205,5.091629958152771,-15.676929473876953,0.0007681454840920091
dsc24,42,33,8.942659120427237,-19.373587777879504,7.57212067246437,-19.121109199523925,0.0007547661871673109
dsc24,42,34,10.503984860579173,-20.0499698638916,6.924321842193604,-16.932827758789063,0.0007411359602138072
dsc24,42,35,7.3828628185722565,-18.25502955118815,7.142878198623658,-18.505563163757323,0.000727268254619904
dsc24,42,36,8.088922527432441,-18.665230094061958,5.761796140670777,-16.560339546203615,0.0007131767561367542
dsc24,42,37,8.356193040476905,-18.70844489203559,2.875051772594452,-14.66598300933838,0.0006988753713720732
dsc24,42,38,7.878591105673048,-18.709702089097764,3.047585737705231,-14.200847244262695,0.000684378214065997
dsc24,42,39,9.12886367738247,-20.618558586968316,3.165629196166992,-15.95010986328125,0.0006696995911625234
dsc24,42,40,9.388390553659862,-19.74632870356242,11.469890975952149,-24.73821105957031,0.0006548539886902865
dsc24,42,41,7.225242515405019,-16.980912081400554,7.045339202880859,-17.427838706970213,0.0006398560574665953
dsc24,42,42,6.244543078872892,-17.637485271030002,2.219702088832855,-10.87918472290039,0.0006247205986388451
dsc24,42,43,6.627729253636466,-18.171116171942817,6.662638688087464,-20.315428924560546,0.0006094625490775733
dsc24,42,44,8.457156799899208,-19.945161459181044,9.793968009948731,-19.278055572509764,0.0005940969666355698
dsc24,42,45,8.628885294993719,-20.728837564256455,8.015272378921509,-19.160649871826173,0.0005786390152875956
dsc24,42,46,7.468380553192563,-19.184565522935657,5.644372129440308,-17.610952377319336,0.0005631039501653703
dsc24,42,47,9.005004121859868,-19.517012733883327,4.1715223550796505,-16.268558502197266,0.0005475071025025981
dsc24,42,48,9.014813541703754,-20.665385924445257,7.886753368377685,-17.56244812011719,0.0005318638645048923
dsc24,42,49,8.049103612369962,-17.64535615709093,7.204769086837769,-20.259073638916014,0.0005161896741595253
dsc24,42,50,7.480176226298014,-19.20364138285319,4.335998392105102,-17.16348056793213,0.0005005000000000002
dsc24,42,51,9.17019854121738,-19.28518925242954,6.941042876243591,-16.262252044677734,0.0004848103258404751
dsc24,42,52,8.96400591135025,-18.878848542107477,3.592982625961304,-17.076571464538574,0.0004691361354951082
dsc24,42,53,7.474967233339945,-17.476918496025935,4.025006175041199,-14.905138778686524,0.00045349289749740224
dsc24,42,54,8.860603852735625,-19.150943109724256,3.7130853474140166,-14.764163208007812,0.0004378960498346302
dsc24,42,55,6.7508742094039915,-18.77192087173462,3.8233369469642637,-14.26783618927002,0.0004223609847124048
dsc24,42,56,7.623999352587594,-18.203367106119792,5.778676855564117,-20.387273025512695,0.0004069030333644307
dsc24,42,57,7.6347490204705135,-18.452237690819633,8.406482458114624,-18.180948638916014,0.0003915374509224273
dsc24,42,58,6.634290088878737,-17.360975233713784,2.4157126426696776,-13.634711074829102,0.0003762794013611551
dsc24,42,59,8.698339189423455,-19.746379152933756,8.224017715454101,-18.218823623657226,0.00036114394253340513
dsc24,42,60,8.41669243309233,-18.666566721598308,6.955597639083862,-19.114853286743163,0.000346146011309714
dsc24,42,61,8.78258053527938,-20.70820501115587,7.2540283203125,-20.610886573791504,0.00033130040883747703
dsc24,42,62,5.842245494657092,-17.717974535624187,7.435066342353821,-20.823548126220704,0.0003166217859340036
dsc24,42,63,6.064407908916474,-17.62241596645779,6.6376142501831055,-20.28469123840332,0.0003021246286279271
dsc24,42,64,8.333998755613964,-19.96432900958591,7.832556867599488,-18.699115753173828,0.00028782324386324626
dsc24,42,65,6.59668983552191,-18.125758997599284,3.7472580075263977,-15.834161186218262,0.00027373174538009644
dsc24,42,66,7.565421450800366,-19.56796293788486,4.696673786640167,-16.61494026184082,0.00025986403978619317
dsc24,42,67,6.481909308168623,-18.748711819118924,4.572378981113434,-14.290243148803711,0.00024623381283268956
dsc24,42,68,9.531137449873818,-20.384686575995552,3.2877681255340576,-18.4016357421875,0.00023285451590799108
dsc24,42,69,9.199623356262842,-20.44011886384752,2.703755736351013,-15.26667823791504,0.00021973935276286074
dsc24,42,70,8.267546793487337,-19.367178514268662,6.264514553546905,-19.452127265930176,0.00020690126647990976
dsc24,42,71,7.817756176657147,-19.319015333387586,6.3692306756973265,-18.691884803771973,0.00019435292670033822
dsc24,42,72,8.250158701340357,-20.687311787075465,6.019533324241638,-16.277302551269532,0.0001821067171205295
dsc24,42,73,8.991690060165194,-19.997178035312228,3.2470118045806884,-15.867087364196777,0.000170174723270836
dsc24,42,74,7.498500617345174,-18.76664384206136,4.786059200763702,-19.64485454559326,0.00015856872058862001
dsc24,42,75,10.563044054640663,-22.426087612575955,5.366471695899963,-18.464473915100097,0.00014730016279731957
dsc24,42,76,7.950864653454887,-19.404808489481606,2.6146114468574524,-13.552498245239258,0.00013638017060300508
dsc24,42,77,6.0962950527668,-18.13297703001234,11.073869895935058,-20.083363151550294,0.00012581952071958545
dsc24,42,78,6.917424312565061,-19.62730926937527,6.378747129440308,-20.888222885131835,0.00011562863523349334
dsc24,42,79,6.486103920141856,-18.07101692623562,5.38144817352295,-20.864536476135253,0.00010581757131834266
dsc24,42,80,9.805231191714604,-22.452515432569715,3.4856974482536316,-14.29440517425537,9.639601130971382e-05
dsc24,42,81,6.8454003165165584,-19.14428014755249,7.869180059432983,-20.180920028686522,8.737325314985643e-05
dsc24,42,82,6.600193029642105,-18.93941095140245,2.1577166438102724,-15.417559051513672,7.875820121174359e-05
dsc24,42,83,7.412622751129998,-20.224761051601835,5.353348910808563,-18.735316467285156,7.05593575115301e-05
dsc24,42,84,7.795306036207411,-20.304890081617568,2.733550655841827,-15.552764129638671,6.278481331809015e-05
dsc24,42,85,7.860772697793113,-20.51951666937934,4.277371716499329,-14.315389442443848,5.54422411679103e-05
dsc24,42,86,7.0689810415109,-19.089405547247992,9.42283353805542,-20.7390344619751,4.853888729322334e-05
dsc24,42,87,6.487004550298055,-18.867738596598308,4.094159245491028,-16.223623085021973,4.2081564470851536e-05
dsc24,42,88,7.691085600190693,-20.092782889472115,6.123128461837768,-20.86684684753418,3.6076645298818454e-05
dsc24,42,89,6.8081368154949615,-20.306193330552844,6.972252225875854,-18.505732345581055,3.053005590736439e-05
dsc24,42,90,7.965483108494017,-20.044238556755914,4.241860467195511,-17.321432495117186,2.5447270110570814e-05
dsc24,42,91,8.166556272241804,-20.867891862657334,2.5301054060459136,-18.178717803955077,2.0833304004366997e-05
dsc24,42,92,6.055614556868871,-18.051909902360705,1.7683491706848145,-14.28575611114502,1.6692711016248837e-05
dsc24,42,93,8.007635576195186,-19.774256706237793,1.9542649805545806,-16.62964744567871,1.3029577411595715e-05
dsc24,42,94,8.862348916795519,-20.721494950188532,4.324774134159088,-15.684787273406982,9.847518261019987e-06
dsc24,42,95,7.474308142397139,-20.50935658348931,5.689111173152924,-18.19955368041992,7.14967387272874e-06
dsc24,42,96,7.4446195046106975,-19.623132695092096,5.093918132781982,-17.17668399810791,4.9387066934183575e-06
dsc24,42,97,7.048658639854855,-18.94878519905938,3.4852970600128175,-18.18145866394043,3.2167986807615425e-06
dsc24,42,98,6.823472352160348,-19.368515480889215,5.820083570480347,-16.23546600341797,1.9856491500783564e-06
dsc24,42,99,5.927361432049009,-18.84165407816569,2.8682300806045533,-15.452485084533691,1.2464730973170658e-06
dsc24,42,100,7.610843341880375,-19.71656280093723,4.8682386636734005,-16.609163093566895,1e-06
